fid,dim,iid,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_local.best2mean_contr.orig,ela_local.best2mean_contr.ratio,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.fun_evals.min,ela_local.fun_evals.lq,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.uq,ela_local.fun_evals.max,ela_local.fun_evals.sd,ela_local.additional_function_eval,ela_local.costs_runtime,ela_curv.grad_norm.min,ela_curv.grad_norm.lq,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.uq,ela_curv.grad_norm.max,ela_curv.grad_norm.sd,ela_curv.grad_norm.nas,ela_curv.grad_scale.min,ela_curv.grad_scale.lq,ela_curv.grad_scale.mean,ela_curv.grad_scale.med,ela_curv.grad_scale.uq,ela_curv.grad_scale.max,ela_curv.grad_scale.sd,ela_curv.grad_scale.nas,ela_curv.hessian_cond.min,ela_curv.hessian_cond.lq,ela_curv.hessian_cond.mean,ela_curv.hessian_cond.med,ela_curv.hessian_cond.uq,ela_curv.hessian_cond.max,ela_curv.hessian_cond.sd,ela_curv.hessian_cond.nas,ela_curv.costs_fun_evals:,ela_curv.costs_runtime,ela_conv.conv_prob,ela_conv.lin_prob,ela_conv.lin_dev_orig,ela_conv.lin_dev_abs,ela_conv.additional_function_eval,ela_conv.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,pca.costs_runtime,cm_angle.dist_ctr2best_mean,cm_angle.dist_ctr2best_sd,cm_angle.dist_ctr2worst_mean,cm_angle.dist_ctr2worst_sd,cm_angle.angle_mean,cm_angle.angle_sd,cm_angle.y_ratio_best2worst_mean,cm_angle.y_ratio_best2worst_sd,cm_angle.costs_runtime
19,2,5,0.10297003329103804,0.13177505170029452,0.01299851056198303,0.01820330544399443,1.400414713454475,0.43685771634169845,0.4742834906960276,4.476773688120032,0.932713496183636,0.008863,2.7262581611421024,7.92374138683936,3,0.002723,0.0998217468805704,0.0998217468805704,1.0,0.24985145573380865,0.23945335710041593,1.043424317617866,0.42038027332144984,0.1999405822935235,2.1025260029717683,0.217898,90,0.9,1.0585164753710141,0.09804308451002972,0.022222222222222223,0.012234706616729088,0.011111111111111112,18,35.25,56.79,54.0,72.0,171,28.33967665177697,5769,0.282883,1.0411059253660837,1.6929442000345145,95.13536185250886,3.968553674708238,24.084157267749987,3486.2206278827107,490.5542391502593,0.0,1.0115444583430548,2.2768551856986714,21.680669230979746,6.031987456701099,14.907089300748366,404.0959386244232,55.319004898803506,0.0,1.0955226627268146,1.9892478194356513,34.871020622481645,6.9658184436269295,34.50729658122369,836.6120028281417,92.73484504012337,0.0,18200,0.259317,1.0,0.0,-585.5817058483245,585.5817058483245,1000,0.168138,0.07672324545495646,0.6993749963967888,0.8186654433317992,0.8309444288635356,0.07830690189456548,0.6877226403599939,0.8342880840754193,0.8057595832001457,-4.847550719394006,-1.5783945012269616,-0.9520747233163931,-0.8876054243171696,-4.741368600053328,-1.606415487485091,-0.8524543326130081,-0.9992104909640416,0.00203,0.8064641555953966,-0.4154154154154152,0.021053452427667062,-1.4564564564564562,0.6224489795918368,0.122425,0.32967681832567863,0.6557044520477756,0.3395123109734417,0.3527348678624307,-0.2400567605408516,0.022667,1.0,1.0,0.6666666666666666,1.0,0.5364659889501648,0.5364592831719487,0.5354431181783009,0.43503380711328016,0.006936,1.4117689690316584,0.38255462317703187,1.581524124666557,0.3687666884058494,145.90353132756343,22.259127986583618,0.3006343990411968,0.2686825479461231,0.050915
20,2,1,0.6791282416112786,0.1732062741939199,0.017982100511742517,0.060127184563384756,3.3437241952974857,0.7178137472994326,0.900570515520869,7.164280608479412,0.9991230542136084,0.008726,1.3244622199535951,1.0117345594575982,2,0.005583,0.0998217468805704,0.06001188354129531,1.663366336633663,0.36096256684491984,0.11942959001782531,3.022388059701493,0.10992275698158051,0.11021984551396317,0.9973045822102424,0.185367,90,0.9,1.003774140208716,0.344615781980873,0.011111111111111112,0.012359550561797751,0.011111111111111112,24,38.25,44.85,45.0,48.0,84,11.0813110481321,4575,0.229355,1.2359462208338898,3.95059080777351,90.87741776939916,4.36104225727741,11.330071582511891,4265.533113131772,443.89036166289833,0.0,1.2841535332488296,3.990767087319037,514.2816318141635,4.003785705546035,12.393178597203475,22360.291100779763,2751.590345115606,0.0,1.4926165105704041,3.5364021593950703,44.00698187563759,4.187576222500185,11.53298268245376,1203.033333797452,150.40406682566777,0.0,18200,0.278431,0.243,0.0,26416.02186355078,26642.67247043593,1000,0.176839,0.7224552681956918,0.4310180853096054,0.3985693894558979,0.6028044574265949,0.7376898444868245,0.4493562353887734,0.4117708032724138,0.5442180164266346,-1.4556152593663576,-2.9840910758514694,-3.1542719923622444,-2.0831376944664948,-1.347304852627925,-2.82827408904018,-3.0213243160869374,-2.3410350888146687,0.002164,0.6296772177993214,-0.5955955955955953,0.02010496416260499,-1.5165165165165162,0.3877551020408163,0.122032,0.5563875171262587,0.7032329395185891,0.41018431198007005,0.34474770255756937,-0.24142102154147024,0.01319,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5074888869173477,0.5074513186854216,0.5076847621775089,0.611931561001095,0.007038,1.641711942857795,0.3881146685868356,1.6743246942346395,0.2378138824210724,133.31523752712317,28.980119847158612,0.2607566018933353,0.22771770227777036,0.055556
20,2,2,0.6516699024106435,0.22462906528983856,0.015712473551302508,0.07486794774381507,4.764873429976834,0.725868199891502,0.9169251346451962,8.274529110746032,0.9991058266751156,0.008542,1.2628616147446359,0.41279801000478455,1,0.00965,0.0998217468805704,0.0600118835412953,1.6633663366336633,0.3805704099821747,0.11021984551396317,3.4528301886792447,0.13071895424836602,0.13071895424836602,1.0,0.191381,90,0.9,0.9984177734857997,0.4456408962359544,0.022222222222222223,0.012234706616729088,0.011111111111111112,27,39.0,45.36,45.0,48.0,78,9.82834490829273,4626,0.23558,1.048077123108043,3.994214301268169,216.46997993933925,4.01241423259902,11.65675677297324,9266.08027005836,1215.0834472832603,0.0,1.0552423851697794,3.663722954861911,82.89625401988619,4.001041680996781,11.97829685123061,2530.21208364883,353.1151024064653,0.0,1.2289349691755644,3.650297214782242,123.3392236389029,4.06251477258928,11.34292617578073,5544.175534048549,577.7649536820846,0.0,18200,0.276645,0.0,0.0,26526.439095902144,26526.439095902144,1000,0.174101,0.5595656828165628,0.42791803963311165,0.35608953855585285,0.5579425113302741,0.5662877219985983,0.3964631030839241,0.3185396913795232,0.5040712787519825,-2.312210038353609,-3.0033392038577382,-3.3804273978314128,-2.3207314302119166,-2.249892537836009,-3.130861701535209,-3.535091213607929,-2.5726417854162356,0.002127,0.577214176717785,-0.5555555555555552,0.0220466873523941,-1.5765765765765765,0.37755102040816324,0.121716,0.6755833345163008,0.7411674585500989,0.5929346896268669,0.3080616457719179,-0.194142565016924,0.015331,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5750886921203258,0.5750878493707302,0.5747532009763994,0.6327249066282967,0.007221,1.475533048428867,0.43665932463705875,1.6602975746276212,0.416339601338131,143.59121311779774,28.58413023483639,0.302546487881082,0.2689964863209249,0.053351
20,2,3,0.661397529566198,0.193791299089433,0.0177556322881012,0.06567703456400034,3.6989409049664372,0.7378414826651234,0.9338811740206221,3.549235905261357,0.9991205878138542,0.008722,1.3528718273590874,0.9078720585892155,1,0.002555,0.0998217468805704,0.06951871657754011,1.4358974358974357,0.3401663695781343,0.13963161021984552,2.4361702127659575,0.11021984551396317,0.08021390374331551,1.3740740740740742,0.183395,90,0.9,0.990167198950514,0.5109792116256451,0.011111111111111112,0.012359550561797751,0.011111111111111112,24,39.0,46.14,45.0,51.0,111,13.74957850593643,4704,0.250912,1.2044176256182537,3.594550704549664,184.1020175597588,4.0021047330875135,11.811775365934588,8962.380200241354,927.0432109658881,0.0,1.2379913121935495,3.995493356890727,207.2486271172038,4.007236107963722,11.444801804427385,14137.880443038408,1415.1280352168342,0.0,1.0051566412693396,3.9097101938770398,54.97958512411554,7.269477719050231,51.880219022652206,916.5562299460593,132.1630028742461,0.0,18200,0.277781,0.0,0.0,24774.322448382667,24774.322448382667,1000,0.170824,0.30586239165308027,0.3151305114062163,0.35367272064679234,0.7034505342435874,0.30794137745867345,0.3096757204242962,0.31141006338991895,0.616439182135615,-3.649960886438117,-3.601226638094575,-3.398561410748605,-1.5593362726487818,-3.6144610696670583,-3.6054030001242285,-3.596344930581399,-2.0032488561873087,0.001992,0.6546590235752979,-0.5755755755755754,0.014903508610191107,-1.796796796796797,0.5102040816326531,0.121655,0.653752079047893,0.7306762521898411,0.625229757432096,0.31446535754324095,-0.16344440074342562,0.01804,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5529777737213969,0.5529751940127045,0.5529078177049419,0.6268658502095356,0.007034,1.516226491485902,0.4822425601216438,1.5551005861420246,0.25639649461749614,150.75595448032516,34.14849082950265,0.2603748081611846,0.251844480221224,0.050645
20,2,4,0.6771992275168646,0.19395636207045727,0.022548521777481973,0.07358054470848271,3.2632092442513794,0.7094218794952816,0.9049330516115447,19.119532087353267,0.9992550242263777,0.008679,1.472580392874115,1.0539863596584267,1,0.002522,0.0998217468805704,0.0796197266785502,1.253731343283582,0.3597742127153892,0.08942364824717768,4.0232558139534875,0.12002376708259062,0.0998217468805704,1.2023809523809526,0.190285,90,0.9,1.0142963711048973,0.5304335951641274,0.011111111111111112,0.012359550561797751,0.011111111111111112,24,36.0,44.76,42.0,51.0,87,10.993221051671302,4566,0.231014,1.2173573797274961,3.994064503653753,497.5717299395112,4.0148361731588365,11.960575043491188,33159.469569822264,3400.4013178464393,0.0,1.073717987765984,3.991058019924123,74.19258343024995,4.729668098520545,11.839550794056882,1415.7538533320203,239.94377431098692,0.0,1.190756409799697,3.9229557787276343,141.342258957432,4.28900490499268,11.197169571324523,4811.544939901841,680.4627823023193,0.0,18200,0.279099,0.191,0.0,24448.782151720527,24497.593532701932,1000,0.169682,0.5492126860097278,0.34656594990286543,0.4259434629734886,0.6422095497808551,0.560426795412098,0.3432204947336351,0.35595961092413303,0.5960886945447628,-2.3650157040809168,-3.428183851008435,-3.011736761357276,-1.8771158976242162,-2.2600353000109568,-3.3767865073060674,-3.3112892204355955,-2.076682106358464,0.001981,0.6956194948323509,-0.5755755755755754,0.02651083601908539,-1.5565565565565564,0.40816326530612246,0.122073,0.6512885598618028,0.7699688487977394,0.5082789410939385,0.2836379281016894,-0.2238981425711741,0.013437,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5620638428017641,0.5620603104031044,0.5605628786076938,0.5963098168383558,0.007027,1.6932537167946549,0.256668638706187,1.5172018089804986,0.219564411993829,134.37291612590013,27.54728960648873,0.2878641294328063,0.25182445569847967,0.050721
20,2,5,0.6078556791836236,0.18769671600413249,0.018066764777114892,0.06410278330374357,3.5481052692368222,0.7332300477769873,0.9142598767245255,14.730434517431455,0.9991307668293291,0.008738,1.5339002322593718,1.486932050901265,1,0.002546,0.0998217468805704,0.059714795008912656,1.6716417910447758,0.34878193701723115,0.12982768865121808,2.6864988558352403,0.17944147355912063,0.12923351158645277,1.3885057471264368,0.207014,90,0.9,1.5328215415723225,0.5545537871380677,0.011111111111111112,0.012359550561797755,0.011111111111111112,27,39.0,46.05,45.0,51.0,84,9.188678805019697,4695,0.235713,1.6152035263602824,3.996292794917714,72.32773399511008,4.163656144315962,11.810762430206005,2520.6701024797235,272.52133535424304,0.0,1.447196393323353,3.9854524041204384,50.27257245607329,4.090810687997147,12.539635550847146,464.0247459965416,108.92048892962913,0.0,1.0059964322456818,3.4816361612150537,66.89666478098971,4.0060571753773555,11.916802412446277,1694.3628284844417,213.0993573708152,0.0,18200,0.279105,0.148,0.0,24182.018248777098,24182.71366255898,1000,0.170912,0.3529879028466712,0.496898106287719,0.44848427757756953,0.6064348309614264,0.36085349282810764,0.5432423898074014,0.4562478955975485,0.5498535662873726,-3.400315376440112,-2.6440079136582284,-2.8984425477551037,-2.068347256258451,-3.2857621860811044,-2.3481265514793606,-2.7953529952829737,-2.3141394242094053,0.002085,0.6450118936661615,-0.5955955955955953,0.04014242490499322,-1.316316316316316,0.37755102040816324,0.121772,0.6638519701896913,0.6865600042893513,0.5019816234551199,0.37005563213425763,-0.2194847632643149,0.015421,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5188809561235349,0.5188809504398632,0.5187559202310871,0.60144176006052,0.0069,1.5703942950987357,0.3477391780798868,1.647523422730216,0.21254517491723354,138.22369600843228,40.71218011918253,0.2669331494463963,0.22450117516924123,0.052377
21,2,1,0.001909152164735084,0.2342770881752406,0.0035989611928431515,0.0081627451331476,2.2680836763063548,0.19179698901485265,0.20338225476703586,1.5013624551264604,0.521695239988395,0.008767,1.8684548441075746,5.198944730813405,2,0.003063,0.0998217468805704,0.0998217468805704,1.0,0.26975638740344626,0.27926322043969104,0.9659574468085107,0.5704099821746881,0.4188948306595366,1.3617021276595744,0.214444,90,0.9,0.9248328523251148,0.15645312254373023,0.011111111111111112,0.012359550561797751,0.011111111111111112,21,36.0,43.77,43.5,51.0,93,12.72145646321421,4467,0.243112,1.036900307167017,1.177147211324909,18.44081150509415,1.9781878159581268,8.39903028277219,424.259256889219,58.52563147179282,0.0,1.0496238014707862,1.3464183541940926,18.466129339930045,2.5946416116611664,6.033035050199822,447.1064930017584,56.87924066165636,0.0,1.0006812223883703,1.2116976405021385,40.32106388074149,1.8944692751396484,6.938759065310364,953.7291472508919,143.99706024026844,0.0,18200,0.28708,0.0,0.0,53.376183473017,53.376183473017,1000,0.173301,1.2518561525979843,0.8649606014945693,0.8200060029733732,0.890837088763631,1.2647867924595115,0.968787529199468,0.8806179193062114,0.8886853996704851,1.3225036469356777,-0.7090956292360264,-0.9451534736743561,-0.5732174764483764,1.3761879114896445,-0.1622219318585678,-0.6204696796740539,-0.5785402131384778,0.001949,0.8712532810702969,-0.07507507507507503,0.05941404535533104,-1.0160160160160159,0.5612244897959183,0.127042,0.30465813833296296,0.5420149286128326,0.17137903776280147,0.435597272980275,-0.42800471713935045,0.024485,1.0,1.0,0.6666666666666666,1.0,0.5091501570608341,0.509012232787754,0.5082520726369413,0.38060928113975057,0.007057,1.180464638291214,0.29843572540367,1.5999673833266046,0.4936305272127406,118.3298730011748,58.129625835119626,0.4573187506749994,0.19100099236444704,0.051976
21,2,2,0.10472904620417178,0.31800346777441485,0.017131709381538355,0.020509860507226505,1.1971870436541812,0.09596798897888403,0.16793320079433638,1.024345206031472,0.3509465918340363,0.008762,0.879110253492752,0.3010769068886705,1,0.003038,0.0998217468805704,0.0998217468805704,1.0,0.22014260249554365,0.22994652406417113,0.9573643410852712,0.42038027332144984,0.4500891265597147,0.9339933993399342,0.161584,90,0.9,-0.7630604551637704,0.2594864732261789,0.011111111111111112,0.012359550561797755,0.011111111111111112,21,30.0,41.52,39.0,48.0,102,15.265647709809109,4242,0.235195,1.015138768579497,1.837090573127014,44.17981965016004,4.893594317906391,13.315096002261468,1073.5250456028127,159.5122215823662,0.0,1.0241833339280366,2.256871810362806,25.39775332726019,4.606677160567941,14.51306043247886,563.3471529297801,78.59570269110631,0.0,1.041221704614208,3.9244502590244603,39.83086519110113,7.218431461283088,16.94135756521832,1344.6296981862417,146.47634454299703,0.0,18200,0.298803,0.045,0.0,10.563460612500778,10.652760391900344,1000,0.175442,0.17855213295270372,0.687689484224406,0.8426492702803587,0.9435562921585526,0.18209001397104646,0.8406610021204003,0.8774352611537385,0.9457960068307,-4.306055780611969,-1.6371416321712493,-0.8248375173561211,-0.2958797072582131,-4.204206787700225,-0.8190315656655294,-0.6300051543470424,-0.2786184297727363,0.002015,0.8845212126981938,0.2852852852852852,0.0697981390783066,-0.6756756756756753,0.6428571428571429,0.128366,0.3632994859259571,0.5532999683454343,0.3926720103659722,0.43202161458563076,-0.5101664198588768,0.030295,1.0,1.0,0.6666666666666666,1.0,0.5079313587024754,0.5078622517763794,0.5067916846972699,0.4536650063159753,0.007004,1.4515622375327872,0.32122997640209167,1.512351880188962,0.3749589261605581,125.00113944614291,42.94966225838574,0.6031145463802674,0.20329167690388458,0.050639
21,2,3,0.06907305899602478,0.23151756508583815,0.01062374472426443,0.015783372768037537,1.4856694299128455,0.10641661044150863,0.12205223756697836,1.13092277713291,0.18054377169034974,0.008723,1.2065282157687733,1.8937626176505606,2,0.003028,0.0998217468805704,0.0998217468805704,1.0,0.25965537730243615,0.2700534759358289,0.9614961496149615,0.43969102792632203,0.40017825311942956,1.0987379361544172,0.158766,90,0.9,1.0057690547040545,0.10364873603330699,0.011111111111111112,0.012359550561797751,0.011111111111111112,21,36.0,44.55,42.0,48.75,144,15.41766991002679,4545,0.271376,1.1367554197518064,1.8290873423698375,55.944202504963975,2.5475192765836607,5.384243433843741,1851.4978839737853,238.25365851883976,0.0,1.0569063611800356,2.2782546365561642,29.11479327938431,3.4642719098448644,14.82851513563388,642.3663538482122,90.95842082133382,0.0,1.0350321133697724,1.9653248264144114,114.61856392303534,3.512997685461634,9.177945303616855,9187.45880943041,920.057483882624,0.0,18200,0.285647,1.0,0.0,-355.9970791579232,355.9970791579232,1000,0.1789,0.1652206855726497,0.9539016126477393,1.0594289423166032,1.137679687936245,0.1651533589428049,0.9629330963375293,1.0631914587411242,1.1831842389979672,-4.392790416637108,-0.24257974614805722,0.31272802735695215,0.7245004796828365,-4.394935619011966,-0.19513362955666125,0.3326627660464707,0.9643482973043564,0.002119,0.818102866927591,0.1451451451451451,0.0607832312829723,-0.9759759759759755,0.5918367346938775,0.127627,0.27133894592493185,0.5683494353104454,0.3372738925008786,0.406011335742829,-0.4636395197995987,0.027322,1.0,1.0,0.6666666666666666,1.0,0.5346807523693625,0.5346521239575144,0.5336597963203901,0.41977764331568984,0.006938,1.3696730261903722,0.38791668971765414,1.3785251991883478,0.5423417535858136,105.23420351893179,34.05980213732051,0.4737201315384872,0.18659864160721146,0.052714
21,2,4,0.20867923922424048,0.2817831018748294,0.015696541994592847,0.030234279555742188,1.9261745399819468,0.20482017760649296,0.43211740457684245,1.037215008483098,0.4885664714573651,0.008726,1.320849042418819,1.557835984884134,1,0.003114,0.0998217468805704,0.0998217468805704,1.0,0.26975638740344626,0.3196672608437314,0.8438661710037176,0.32976827094474154,0.31937017231134873,1.032558139534884,0.233897,90,0.9,1.1308981786327554,0.21155902731796997,0.011111111111111112,0.012359550561797755,0.011111111111111112,21,33.0,42.63,40.5,51.0,78,13.90418511227334,4353,0.225078,1.0080922900956144,1.1473810001386604,40.45293165783436,2.155107145479966,7.810414661113148,1072.6366036613192,146.00292867660508,0.0,1.0041520987816288,1.1731438226220288,17.327848725130544,2.2153289809505736,5.937618048425784,277.99075509101044,50.997494920079724,0.0,1.0105016026246179,1.111999544806489,32.15744142836243,1.561326226292914,5.884140296603452,957.4168125887286,133.01197736072555,0.0,18200,0.287261,0.942,0.0,-19.40318285741499,20.37733178899429,1000,0.173665,0.12214096559112206,0.8570460436475325,0.7137763654254625,0.7944491484741056,0.12552190599687377,0.9067316506669523,0.8078618985068124,0.8181833320550984,-4.595404810661671,-0.7483334715209766,-1.4983196796904727,-1.0760148667533551,-4.454405502385527,-0.4750891432462323,-0.9787106416711495,-0.9261354534471353,0.001946,0.8290815646089886,0.06506506506506508,0.08393129498166364,-0.9159159159159155,0.6224489795918368,0.127648,0.310448227015466,0.5899381601452145,0.2555466123775765,0.39210123726756846,-0.4147551759343685,0.026853,1.0,1.0,0.6666666666666666,1.0,0.5641268709953736,0.5641139995960354,0.5631191631186566,0.5207549989788257,0.006992,1.203017374687773,0.44959134757778046,1.3082815311067417,0.5500235419461885,109.85818693502603,60.161387332029605,0.5131061063738276,0.24177904944648362,0.050833
21,2,5,-0.003310530196050099,0.2549317210259743,0.005684902948290676,0.0068267911183092014,1.2008632654602953,0.005080673962215676,0.0215073227939091,6.0767412147704585,0.1755314810761398,0.008536,1.2606925549185166,1.7747332820979693,2,0.00665,0.0998217468805704,0.0998217468805704,1.0,0.24985145573380865,0.25995246583481874,0.9611428571428572,0.429590017825312,0.4601901366607249,0.9335054874112332,0.182267,90,0.9,0.9933807612513009,0.20069650933582747,0.011111111111111112,0.012359550561797755,0.011111111111111112,18,30.0,41.49,40.5,48.0,78,13.094447122904635,4239,0.218841,1.1978913538472735,2.342279943263679,45.02588070527976,3.567607464515717,7.846775321235612,1128.658599686392,146.61117530697564,0.0,1.0660215409016829,2.4754580912718143,20.71691866359333,3.2380495613252833,6.662705910729153,673.6176193974873,75.49779269200205,0.0,1.0524554732265485,2.1997283172515814,32.88753137221383,3.6830320340862936,9.154864312305824,915.6064245112725,122.06352175745022,0.0,18200,0.286086,0.0,0.0,528.1209976801612,528.1209976801612,1000,0.176577,1.8409029424975756,1.3685179892237362,1.2187898720520611,1.0664536715803157,1.8803456890157892,1.6331176721947664,1.4542941043600404,1.106554681499475,4.4163345545076504,1.9354180459074284,1.149061589973698,0.349007752550345,4.526500037566933,3.2553202710378706,2.3358577273788157,0.5478754264697212,0.002029,0.8126576231443501,0.06506506506506508,0.06665363268124913,-0.7357357357357354,0.5510204081632653,0.130254,0.21719537611131912,0.5571471618625332,0.1321816582735905,0.38924550758636706,-0.5088374607899635,0.023271,1.0,1.0,0.6666666666666666,1.0,0.5539862410834944,0.5539827227225407,0.5528365241984058,0.3707853143739477,0.006895,1.3581721983652213,0.600380731705466,1.280611418340789,0.6300137741634012,113.93162019424825,70.85304424123606,0.5227502598128289,0.21029352467486037,0.053755
22,2,1,0.1152507458416937,0.44240150899428204,0.0017011245618368408,0.037493703926868106,22.040539986315373,0.18288401799399667,0.19337481495615838,20.75187401928506,0.24030692309103308,0.008963,0.18030966428246253,-1.4716568074504284,2,0.002997,0.0998217468805704,0.0998217468805704,1.0,0.26945929887106357,0.24925727866904338,1.0810488676996424,0.3104575163398693,0.3300653594771242,0.9405940594059407,0.184403,90,0.9,1.006127580712802,0.09797609188129053,0.011111111111111112,0.012359550561797751,0.011111111111111112,24,36.0,47.85,42.0,54.0,102,16.811116452027697,4875,0.248461,1.0492356346164926,1.7516109591344062,183.74593240088382,2.2874552312577783,4.466693765889849,13477.169354487465,1355.4606250218078,0.0,1.0986763677983074,1.8469776029194742,66.94596286345867,2.5567027823424677,6.825795318264907,1348.0269166088458,228.4296451195734,0.0,1.0065200459961625,1.6610666302759858,77.81247545637395,2.1295587876949837,6.849796621535666,3710.1319432286396,385.4324514859441,0.0,18200,0.278409,1.0,0.0,-964.5000072556466,964.5000072556466,1000,0.177892,1.0782965348490816,1.0222734848434236,1.0541484788036921,0.923232823800207,1.0891917319334208,1.0887289071023423,1.1809644110372253,0.9295244658252818,0.4115938896953377,0.11708858229097441,0.28465094981350436,-0.4035542660208904,0.4641783149570271,0.4617696471853261,0.9417885891615336,-0.3667740718762653,0.001976,0.8948020472101947,0.2052052052052051,0.11862860508920267,-0.6156156156156153,0.6020408163265306,0.12726,0.29814963402118455,0.561034401159083,0.21330790806052044,0.42115340348098146,-0.4840489954560391,0.026027,1.0,1.0,0.6666666666666666,1.0,0.5120631942269971,0.5120032453660334,0.5097381300689641,0.45495036410859,0.007009,1.2392055185028799,0.47253991884806573,1.2403714315766772,0.4538478259535364,106.09314091991813,49.14356925186898,0.7287794858046954,0.11821311629133416,0.049963
22,2,2,0.04124681710187672,0.43873400528013173,0.013081902711225528,0.02071679543889023,1.5836224971397495,0.05484180352786361,0.17057811723763217,1.9851110701652173,0.35607813798093146,0.008551,-0.012415400541272251,-1.128305834374454,2,0.006706,0.0998217468805704,0.10962566844919786,0.9105691056910569,0.24985145573380865,0.25995246583481874,0.9611428571428572,0.4904931669637553,0.42959001782531187,1.141770401106501,0.170013,90,0.9,0.9932269915526809,0.09374930828818419,0.011111111111111112,0.012359550561797755,0.011111111111111112,21,35.25,47.04,45.0,54.0,120,18.453282536276205,4794,0.24431,1.0034633318230692,1.7361481238580263,34.122043710763016,2.701537121430692,15.10853660770071,1037.615985083398,119.10257090626942,0.0,1.0598752019533,1.7283689228731924,38.23626667321255,2.4617129917933114,11.056836748833875,1573.2696163382614,164.86495812793416,0.0,1.0963276257745833,1.6324133687389188,80.70151505462613,2.1689580098465595,8.829195668734757,2369.941217273372,351.56204062760276,0.0,18200,0.269677,0.0,0.0,1033.5722082924174,1033.5722082924174,1000,0.172163,0.6344385414274092,0.5511851735084937,0.559952983084457,0.7222218421235025,0.6463131076052475,0.5742843122103253,0.584334399000784,0.6647820217519594,-1.9217575088917087,-2.3594206738309893,-2.313328276796213,-1.4602804759278603,-1.8251717773245026,-2.1968703823233113,-2.1450077457257013,-1.729864482699671,0.001991,0.7910657255784554,0.08508508508508503,0.09203731996618221,-0.6556556556556553,0.5918367346938775,0.126619,0.37426750978992573,0.6314352713149964,0.2913863138346983,0.3775110627820097,-0.5179460470895326,0.024368,1.0,1.0,0.6666666666666666,1.0,0.5967104406108438,0.5967095041970002,0.5942997587551027,0.41111233479512094,0.00704,1.06561330755823,0.4326820629953895,1.5416108736104321,0.5053320277386315,109.99878671185346,43.989782433974185,0.6136001863089803,0.2048865303967366,0.04989
